LINK_MODEL_BASED::ORIGINAL::LEFT_KNEE_ANGLE
File	Frame	X 	Y 	Z 
 - 	1221	-12.567387	1.669348	9.988070
 - 	1222	-13.901249	1.985898	9.678912
 - 	1223	-15.981708	2.417789	9.226647
 - 	1224	-18.692715	2.946459	8.705900
 - 	1225	-21.912031	3.543312	8.188512
 - 	1226	-25.544333	4.170091	7.718373
 - 	1227	-29.532284	4.793661	7.313578
 - 	1228	-33.849388	5.396879	6.979827
 - 	1229	-38.484524	5.976750	6.720769
 - 	1230	-43.425156	6.533992	6.539785
 - 	1231	-48.641090	7.059984	6.438214
 - 	1232	-54.075298	7.528629	6.413129
 - 	1233	-59.650501	7.903115	6.450541
 - 	1234	-65.284004	8.147258	6.519938
 - 	1235	-70.896698	8.225557	6.576070
 - 	1236	-76.416023	8.105996	6.562921
 - 	1237	-81.778809	7.780914	6.418549
 - 	1238	-86.933594	7.296129	6.089122
 - 	1239	-91.838905	6.763049	5.550927
 - 	1240	-96.452393	6.324607	4.813494
 - 	1241	-100.715752	6.086254	3.897792
 - 	1242	-104.552116	6.065736	2.820606
 - 	1243	-107.880424	6.192800	1.602298
 - 	1244	-110.634438	6.354087	0.300511
 - 	1245	-112.772514	6.449121	-0.966508
 - 	1246	-114.272072	6.414889	-2.062679
 - 	1247	-115.116791	6.221334	-2.908468
 - 	1248	-115.291969	5.863256	-3.506493
 - 	1249	-114.789894	5.351483	-3.900925
 - 	1250	-113.616173	4.705300	-4.125207
 - 	1251	-111.791893	3.954350	-4.203608
 - 	1252	-109.354538	3.139308	-4.187626
 - 	1253	-106.357872	2.303310	-4.146317
 - 	1254	-102.864685	1.483427	-4.098133
 - 	1255	-98.931351	0.704779	-3.965021
 - 	1256	-94.593559	-0.023433	-3.614380
 - 	1257	-89.866173	-0.704705	-2.949645
 - 	1258	-84.757545	-1.342536	-1.963840
 - 	1259	-79.284042	-1.927706	-0.741516
 - 	1260	-73.472046	-2.440949	0.579116
 - 	1261	-67.348824	-2.864227	1.882390
 - 	1262	-60.936905	-3.180676	3.127029
 - 	1263	-54.265694	-3.365061	4.328408
 - 	1264	-47.395214	-3.383369	5.502339
 - 	1265	-40.437683	-3.213528	6.612679
 - 	1266	-33.569702	-2.870563	7.566414
 - 	1267	-27.025326	-2.410301	8.258823
 - 	1268	-21.065163	-1.912614	8.619163
 - 	1269	-15.936910	-1.458124	8.631239
 - 	1270	-11.843285	-1.107716	8.333894
 - 	1271	-8.918161	-0.890554	7.808643
 - 	1272	-7.206142	-0.799703	7.161386
 - 	1273	-6.651992	-0.796346	6.501037
 - 	1274	-7.113910	-0.828218	5.917074
 - 	1275	-8.399136	-0.855473	5.460369
 - 	1276	-10.306813	-0.866343	5.134819
 - 	1277	-12.666351	-0.872844	4.906101
 - 	1278	-15.362549	-0.890769	4.719923
 - 	1279	-18.339216	-0.917883	4.520792
 - 	1280	-21.576750	-0.924190	4.274506
 - 	1281	-25.048176	-0.862068	3.991494
 - 	1282	-28.674204	-0.695255	3.733691
 - 	1283	-32.307716	-0.427311	3.587056
 - 	1284	-35.759010	-0.102699	3.608934
 - 	1285	-38.842274	0.222532	3.789587
 - 	1286	-41.416958	0.518053	4.053543
 - 	1287	-43.407219	0.796278	4.295144
 - 	1288	-44.793682	1.093851	4.429445
 - 	1289	-45.588936	1.435974	4.435249
 - 	1290	-45.816536	1.818888	4.368164
 - 	1291	-45.503334	2.218955	4.335598
 - 	1292	-44.678711	2.610358	4.450050
 - 	1293	-43.373058	2.976377	4.787039
 - 	1294	-41.614914	3.310182	5.361736
 - 	1295	-39.430065	3.607998	6.125762
 - 	1296	-36.848236	3.858015	6.978341
 - 	1297	-33.919189	4.029148	7.786342
 - 	1298	-30.726881	4.072111	8.416154
 - 	1299	-27.387877	3.937531	8.782820
 - 	1300	-24.036112	3.599056	8.901539
 - 	1301	-20.805145	3.073280	8.890655
 - 	1302	-17.816433	2.427016	8.901073
 - 	1303	-15.180753	1.758116	9.027939
 - 	1304	-13.008083	1.161629	9.268965
 - 	1305	-11.409958	0.707719	9.539526
 - 	1306	-10.488516	0.438228	9.728640
 - 	1307	-10.318741	0.372234	9.760400
 - 	1308	-10.931709	0.508272	9.615109
 - 	1309	-12.304081	0.824011	9.312290
 - 	1310	-14.360438	1.284159	8.894593
 - 	1311	-16.992599	1.852873	8.421644
 - 	1312	-20.090178	2.498552	7.958394
 - 	1313	-23.568020	3.190743	7.554924
 - 	1314	-27.377272	3.898859	7.229736
 - 	1315	-31.499580	4.597425	6.970974
 - 	1316	-35.933197	5.271147	6.755233
 - 	1317	-40.675980	5.912534	6.567707
 - 	1318	-45.709145	6.511459	6.410460
 - 	1319	-50.988964	7.044465	6.294672
 - 	1320	-56.450752	7.474612	6.222644
 - 	1321	-62.018642	7.756628	6.175989
 - 	1322	-67.612892	7.842419	6.118293
 - 	1323	-73.157654	7.702848	6.008035
 - 	1324	-78.589249	7.360522	5.814956
 - 	1325	-83.856133	6.897757	5.525671
 - 	1326	-88.910187	6.426653	5.124878
 - 	1327	-93.697899	6.044553	4.567759
 - 	1328	-98.159004	5.810796	3.793795
 - 	1329	-102.232193	5.753547	2.793174
 - 	1330	-105.857399	5.869453	1.636739
 - 	1331	-108.971848	6.106167	0.413204
 - 	1332	-111.509087	6.370077	-0.834474
 - 	1333	-113.407822	6.566915	-2.085098
 - 	1334	-114.625534	6.632175	-3.281046
 - 	1335	-115.145844	6.527278	-4.322258
 - 	1336	-114.975281	6.223893	-5.109513
 - 	1337	-114.133957	5.704388	-5.595656
 - 	1338	-112.648529	4.974646	-5.805019
 - 	1339	-110.554016	4.074648	-5.789427
 - 	1340	-107.897980	3.080708	-5.568342
 - 	1341	-104.736038	2.090459	-5.121696
 - 	1342	-101.119186	1.190186	-4.426498
 - 	1343	-97.081276	0.424734	-3.498620
 - 	1344	-92.636345	-0.207357	-2.404638
 - 	1345	-87.788330	-0.734280	-1.232245
 - 	1346	-82.545235	-1.191541	-0.048911
 - 	1347	-76.927788	-1.611889	1.123417
 - 	1348	-70.969597	-2.012197	2.297836
 - 	1349	-64.710938	-2.381842	3.475133
 - 	1350	-58.194530	-2.687840	4.610676
 - 	1351	-51.473396	-2.890590	5.643637
 - 	1352	-44.631638	-2.954954	6.549057
 - 	1353	-37.805004	-2.859214	7.338298
 - 	1354	-31.186932	-2.605160	8.016753
 - 	1355	-25.014015	-2.220649	8.555817
 - 	1356	-19.533411	-1.757437	8.897264
 - 	1357	-14.965182	-1.286677	8.982655
 - 	1358	-11.471829	-0.879134	8.791718
 - 	1359	-9.138019	-0.576280	8.362296
 - 	1360	-7.960470	-0.380480	7.777005
 - 	1361	-7.849344	-0.269091	7.129805
 - 	1362	-8.645244	-0.214042	6.496158
 - 	1363	-10.154274	-0.196174	5.920335
 - 	1364	-12.192146	-0.210025	5.419332
 - 	1365	-14.621663	-0.256343	4.993567
 - 	1366	-17.370192	-0.327924	4.636606
 - 	1367	-20.414873	-0.400175	4.344986
 - 	1368	-23.736748	-0.435356	4.127910
 - 	1369	-27.269815	-0.399570	4.009416
 - 	1370	-30.877831	-0.281039	4.017867
 - 	1371	-34.371662	-0.094860	4.166273
 - 	1372	-37.553570	0.134022	4.435739
 - 	1373	-40.263420	0.395567	4.773113
 - 	1374	-42.406334	0.700717	5.101058
 - 	1375	-43.952816	1.068878	5.339266
 - 	1376	-44.916862	1.510605	5.436487
 - 	1377	-45.327023	2.010517	5.396592
 - 	1378	-45.207779	2.526250	5.283847
 - 	1379	-44.578236	3.010252	5.208682
 - 	1380	-43.460087	3.434200	5.295055
 - 	1381	-41.883389	3.797048	5.628695
 - 	1382	-39.885441	4.112271	6.203929
 - 	1383	-37.505928	4.381987	6.912842
 - 	1384	-34.788540	4.576332	7.596892
 - 	1385	-31.793896	4.637126	8.122661
 - 	1386	-28.613020	4.506438	8.440887
 - 	1387	-25.367146	4.158948	8.608563
 - 	1388	-22.192114	3.618880	8.753082
 - 	1389	-19.216463	2.958919	8.992628
 - 	1390	-16.549688	2.281846	9.363753
 - 	1391	-14.290500	1.687348	9.794644
 - 	1392	-12.542290	1.242836	10.141511
 - 	1393	-11.413984	0.975051	10.271757
 - 	1394	-11.003912	0.880437	10.133195
 - 	1395	-11.377549	0.945567	9.768108
 - 	1396	-12.546549	1.160128	9.277643
 - 	1397	-14.460634	1.511079	8.761377
 - 	1398	-17.021687	1.974709	8.277609
 - 	1399	-20.113894	2.519048	7.846387
 - 	1400	-23.635269	3.109776	7.469793
 - 	1401	-27.515867	3.715952	7.148987
 - 	1402	-31.717276	4.313602	6.890620
 - 	1403	-36.219563	4.885069	6.699142
 - 	1404	-41.005329	5.418255	6.565547
 - 	1405	-46.048122	5.909446	6.465944
 - 	1406	-51.307453	6.363591	6.375135
 - 	1407	-56.728104	6.782582	6.286926
 - 	1408	-62.242416	7.146377	6.218871
 - 	1409	-67.777031	7.406817	6.191242
 - 	1410	-73.262901	7.506688	6.197596
 - 	1411	-78.640518	7.406300	6.192627
 - 	1412	-83.855904	7.096867	6.104295
 - 	1413	-88.854713	6.609593	5.856188
 - 	1414	-93.579659	6.018369	5.385694
 - 	1415	-97.970276	5.418690	4.653280
 - 	1416	-101.967232	4.898214	3.654785
 - 	1417	-105.519653	4.519800	2.449625
 - 	1418	-108.586159	4.305555	1.166785
 - 	1419	-111.126862	4.221690	-0.056852
 - 	1420	-113.097130	4.191964	-1.148710
 - 	1421	-114.451958	4.137269	-2.097156
 - 	1422	-115.155281	4.004077	-2.890735
 - 	1423	-115.185349	3.764896	-3.479446
 - 	1424	-114.534981	3.404215	-3.804585
 - 	1425	-113.211235	2.910379	-3.867899
 - 	1426	-111.239487	2.282150	-3.750734
 - 	1427	-108.668434	1.540590	-3.544500
 - 	1428	-105.565384	0.731251	-3.273351
 - 	1429	-101.998718	-0.088413	-2.903419
 - 	1430	-98.019524	-0.865949	-2.406225
 - 	1431	-93.654449	-1.557207	-1.761436
 - 	1432	-88.909462	-2.117571	-0.920600
 - 	1433	-83.781807	-2.508762	0.154155
 - 	1434	-78.276215	-2.722305	1.430826
 - 	1435	-72.414612	-2.783691	2.827716
 - 	1436	-66.236618	-2.729946	4.260665
 - 	1437	-59.795952	-2.589996	5.644970
 - 	1438	-53.158382	-2.383899	6.884380
 - 	1439	-46.406139	-2.125751	7.900829
 - 	1440	-39.648354	-1.821681	8.662707
 - 	1441	-33.032097	-1.478176	9.169253
 - 	1442	-26.747475	-1.115641	9.435385
 - 	1443	-21.018881	-0.768144	9.492350
 - 	1444	-16.080093	-0.471916	9.379179
 - 	1445	-12.141794	-0.253647	9.128822
 - 	1446	-9.359107	-0.122418	8.764029
 - 	1447	-7.801598	-0.062612	8.308727
 - 	1448	-7.433270	-0.034147	7.801369
 - 	1449	-8.116034	0.007276	7.290448
 - 	1450	-9.636777	0.083234	6.817739
 - 	1451	-11.748733	0.183811	6.408288
 - 	1452	-14.226788	0.277218	6.070054
 - 	1453	-16.922237	0.327604	5.796422
 - 	1454	-19.780956	0.317293	5.569550
 - 	1455	-22.809380	0.263096	5.368186
 - 	1456	-26.008854	0.211025	5.182348
 - 	1457	-29.318571	0.210378	5.022794
 - 	1458	-32.601582	0.286027	4.913322
 - 	1459	-35.675674	0.428771	4.875855
 - 	1460	-38.364880	0.612618	4.921875
 - 	1461	-40.544056	0.824910	5.045068
 - 	1462	-42.157299	1.079571	5.206429
 - 	1463	-43.205563	1.401716	5.333906
 - 	1464	-43.715343	1.802080	5.362784
 - 	1465	-43.710976	2.265924	5.287072
 - 	1466	-43.206341	2.761108	5.172068
 - 	1467	-42.213520	3.251660	5.121290
 - 	1468	-40.754204	3.704576	5.227697
 - 	1469	-38.862694	4.088641	5.540445
 - 	1470	-36.584957	4.369937	6.049536
 - 	1471	-33.981365	4.510516	6.680980
 - 	1472	-31.130209	4.475104	7.315278
 - 	1473	-28.128111	4.242242	7.836833
 - 	1474	-25.084629	3.815239	8.194773
 - 	1475	-22.107882	3.232773	8.427239
 - 	1476	-19.292645	2.568601	8.619693
 - 	1477	-16.724108	1.914079	8.840025
 - 	1478	-14.489099	1.359170	9.099318
 - 	1479	-12.687967	0.974058	9.349478
 - 	1480	-11.441552	0.785946	9.520593
 - 	1481	-10.875135	0.775577	9.563749
 - 	1482	-11.080986	0.904955	9.460743
 - 	1483	-12.085962	1.148507	9.220371
 - 	1484	-13.845485	1.503374	8.879242
 - 	1485	-16.265940	1.975719	8.491395
 - 	1486	-19.239964	2.560027	8.107707
 - 	1487	-22.675737	3.233361	7.764515
 - 	1488	-26.510241	3.962505	7.486099
 - 	1489	-30.704975	4.710517	7.287794
 - 	1490	-35.233086	5.442088	7.171453
 - 	1491	-40.068146	6.130155	7.120732
 - 	1492	-45.176353	6.759274	7.105102
 - 	1493	-50.510590	7.319849	7.091810
 - 	1494	-56.008701	7.795037	7.058643
 - 	1495	-61.598682	8.152804	6.999200
 - 	1496	-67.208313	8.352164	6.916324
 - 	1497	-72.772064	8.357861	6.807434
 - 	1498	-78.231209	8.153572	6.650090
 - 	1499	-83.529449	7.748060	6.391999
 - 	1500	-88.608772	7.177120	5.952875
 - 	1501	-93.409096	6.511685	5.256586
 - 	1502	-97.869286	5.855587	4.279184
 - 	1503	-101.923828	5.308699	3.066822
 - 	1504	-105.502777	4.927768	1.728858
 - 	1505	-108.539085	4.716044	0.410875
 - 	1506	-110.974503	4.628637	-0.774813
 - 	1507	-112.761284	4.589574	-1.798591
 - 	1508	-113.864861	4.516639	-2.678437
 - 	1509	-114.268188	4.336947	-3.408267
 - 	1510	-113.972687	3.991842	-3.931104
 - 	1511	-112.994019	3.445471	-4.186468
 - 	1512	-111.356964	2.703894	-4.174927
 - 	1513	-109.094963	1.828256	-3.960608
 - 	1514	-106.251747	0.919338	-3.621151
 - 	1515	-102.877808	0.076321	-3.206086
 - 	1516	-99.020691	-0.642327	-2.725808
 - 	1517	-94.715553	-1.231636	-2.164519
 - 	1518	-89.984901	-1.723506	-1.491784
 - 	1519	-84.849602	-2.153266	-0.654383
 - 	1520	-79.338547	-2.534292	0.404870
 - 	1521	-73.486481	-2.859866	1.689171
 - 	1522	-67.325928	-3.117234	3.129527
 - 	1523	-60.886860	-3.291596	4.627620
 - 	1524	-54.210884	-3.360869	6.104866
 - 	1525	-47.372231	-3.291156	7.512357
 - 	1526	-40.489845	-3.046926	8.792689
 - 	1527	-33.727581	-2.618719	9.844131
 - 	1528	-27.289394	-2.046041	10.539963
 - 	1529	-21.408249	-1.414110	10.788896
 - 	1530	-16.323439	-0.823673	10.587937
 - 	1531	-12.246964	-0.351421	10.031162
 - 	1532	-9.326313	-0.027190	9.272424
 - 	1533	-7.614344	0.163777	8.473804
 - 	1534	-7.057155	0.264765	7.767170
 - 	1535	-7.507857	0.324300	7.233175
 - 	1536	-8.762197	0.373530	6.894191
 - 	1537	-10.601483	0.416641	6.719197
 - 	1538	-12.828980	0.436565	6.639874
 - 	1539	-15.294083	0.411314	6.575637
 - 	1540	-17.907261	0.334133	6.460914
 - 	1541	-20.641552	0.227425	6.265832
 - 	1542	-23.508896	0.141434	6.001902
 - 	1543	-26.514112	0.134942	5.711091
 - 	1544	-29.608023	0.246722	5.449500
 - 	1545	-32.668293	0.477408	5.277438
 - 	1546	-35.526470	0.792911	5.246095
 - 	1547	-38.024979	1.144710	5.366212
 - 	1548	-40.063255	1.500692	5.584402
 - 	1549	-41.608601	1.863052	5.800300
 - 	1550	-42.671978	2.251322	5.913124
 - 	1551	-43.266960	2.675931	5.873047
 - 	1552	-43.382401	3.130112	5.713882
 - 	1553	-42.987415	3.591717	5.542438
 - 	1554	-42.055733	4.028428	5.487433
 - 	1555	-40.586418	4.409729	5.636879
 - 	1556	-38.612553	4.718000	5.993378
 - 	1557	-36.200920	4.944641	6.471478
 - 	1558	-33.445065	5.070421	6.947890
 - 	1559	-30.456722	5.053069	7.329373
 - 	1560	-27.358143	4.841541	7.590703
 - 	1561	-24.266483	4.405815	7.785668
 - 	1562	-21.273500	3.761358	8.032508
 - 	1563	-18.441437	2.976981	8.447819
 - 	1564	-15.825243	2.160838	9.052615
 - 	1565	-13.507737	1.427589	9.728366
 - 	1566	-11.620019	0.862821	10.269036
 - 	1567	-10.326900	0.505582	10.497881
 - 	1568	-9.784822	0.358596	10.368125
 - 	1569	-10.099684	0.410443	9.966196
 - 	1570	-11.302724	0.644332	9.422976
 - 	1571	-13.346388	1.033926	8.837223
 - 	1572	-16.121620	1.542242	8.267225
 - 	1573	-19.492514	2.127168	7.750619
 - 	1574	-23.332605	2.750590	7.312867
 - 	1575	-27.547977	3.386759	6.964610
 - 	1576	-32.082069	4.023954	6.703257
 - 	1577	-36.905296	4.659917	6.520235
 - 	1578	-41.996113	5.294651	6.403691
 - 	1579	-47.322392	5.921813	6.337047
 - 	1580	-52.833881	6.522797	6.299424
 - 	1581	-58.468140	7.065971	6.269938
 - 	1582	-64.160049	7.507629	6.234244
 - 	1583	-69.846458	7.796560	6.184804
 - 	1584	-75.466362	7.885967	6.109772
 - 	1585	-80.960976	7.750774	5.978989
 - 	1586	-86.274628	7.405254	5.739133
 - 	1587	-91.351845	6.907041	5.319240
 - 	1588	-96.131317	6.342583	4.645872
 - 	1589	-100.546135	5.812411	3.684018
 - 	1590	-104.530647	5.416708	2.488784
 - 	1591	-108.023460	5.218146	1.196771
 - 	1592	-110.966751	5.201019	-0.050070
 - 	1593	-113.308441	5.275608	-1.161898
 - 	1594	-115.005920	5.324698	-2.104808
 - 	1595	-116.028603	5.249204	-2.885106
 - 	1596	-116.360855	4.990451	-3.520221
 - 	1597	-116.003937	4.531395	-4.001206
 - 	1598	-114.973137	3.887360	-4.292913
 - 	1599	-113.292297	3.095803	-4.376830
 - 	1600	-110.992859	2.207292	-4.276640
 - 	1601	-108.117325	1.281631	-4.033419
 - 	1602	-104.718132	0.388382	-3.668596
 - 	1603	-100.848335	-0.404956	-3.178673
 - 	1604	-96.549591	-1.058493	-2.548318
 - 	1605	-91.845245	-1.573158	-1.762794
 - 	1606	-86.745293	-1.978438	-0.821745
 - 	1607	-81.259666	-2.310389	0.256399
 - 	1608	-75.406944	-2.598277	1.435165
 - 	1609	-69.214409	-2.860430	2.662704
 - 	1610	-62.718193	-3.094927	3.903691
 - 	1611	-55.969276	-3.265492	5.168115
 - 	1612	-49.041904	-3.308144	6.469557
 - 	1613	-42.040565	-3.165127	7.751634
 - 	1614	-35.106586	-2.821162	8.877319
 - 	1615	-28.420975	-2.319247	9.691054
 - 	1616	-22.196299	-1.750435	10.090735
 - 	1617	-16.659424	-1.223235	10.067605
 - 	1618	-12.029902	-0.825642	9.704023
 - 	1619	-8.491230	-0.596280	9.130589
 - 	1620	-6.156744	-0.516259	8.468648
 - 	1621	-5.044043	-0.524331	7.795588
 - 	1622	-5.069657	-0.545587	7.150105
 - 	1623	-6.064057	-0.520642	6.561733
 - 	1624	-7.803949	-0.427753	6.069164
 - 	1625	-10.060586	-0.289285	5.704262
 - 	1626	-12.653944	-0.155337	5.457415
 - 	1627	-15.488313	-0.070119	5.267070
 - 	1628	-18.545757	-0.041692	5.055150
 - 	1629	-21.836817	-0.037230	4.781210
 - 	1630	-25.337248	-0.006726	4.470984
 - 	1631	-28.948227	0.083174	4.200765
 - 	1632	-32.496971	0.229070	4.052125
 - 	1633	-35.773514	0.400022	4.069189
 - 	1634	-38.586647	0.569520	4.239939
 - 	1635	-40.809780	0.742227	4.497679
 - 	1636	-42.393204	0.952601	4.741319
 - 	1637	-43.345779	1.237898	4.877194
 - 	1638	-43.704613	1.610624	4.864023
 - 	1639	-43.510765	2.052862	4.739074
 - 	1640	-42.799240	2.528982	4.612905
 - 	1641	-41.600296	3.000988	4.626008
 - 	1642	-39.946182	3.437782	4.882207
 - 	1643	-37.877377	3.816636	5.393548
 - 	1644	-35.442745	4.118463	6.067287
 - 	1645	-32.699047	4.317098	6.746488
 - 	1646	-29.718477	4.370075	7.284767
 - 	1647	-26.595833	4.229652	7.612087
 - 	1648	-23.443056	3.872479	7.762228
 - 	1649	-20.374041	3.322421	7.853301
 - 	1650	-17.492796	2.653782	8.019984
 - 	1651	-14.897744	1.972117	8.330121
 - 	1652	-12.698018	1.375533	8.747584
 - 	1653	-11.020810	0.925705	9.161832
 - 	1654	-9.998512	0.652646	9.449946
 - 	1655	-9.741322	0.572459	9.533266
 - 	1656	-10.308690	0.688259	9.400996
 - 	1657	-11.693045	0.983674	9.097828
 - 	1658	-13.822631	1.427743	8.698591
 - 	1659	-16.584484	1.983702	8.284144
 - 	1660	-19.860214	2.614656	7.921798
 - 	1661	-23.557169	3.288603	7.650424
 - 	1662	-27.619789	3.981810	7.470666
 - 	1663	-32.018921	4.678398	7.349693
 - 	1664	-36.731544	5.365892	7.243938
 - 	1665	-41.726116	6.030214	7.127144
 - 	1666	-46.959846	6.653611	7.005059
 - 	1667	-52.384880	7.214923	6.906318
 - 	1668	-57.952450	7.684997	6.858809
 - 	1669	-63.608379	8.015960	6.867796
 - 	1670	-69.288559	8.144954	6.901247
 - 	1671	-74.922989	8.026045	6.887773
 - 	1672	-80.444664	7.666127	6.736365
 - 	1673	-85.792908	7.133305	6.369854
 - 	1674	-90.909348	6.536417	5.748581
 - 	1675	-95.731987	5.990162	4.868331
 - 	1676	-100.193390	5.586923	3.753097
 - 	1677	-104.226013	5.388214	2.483583
 - 	1678	-107.767853	5.408848	1.211575
 - 	1679	-110.761726	5.589804	0.079308
 - 	1680	-113.153091	5.810650	-0.880383
 - 	1681	-114.893753	5.946098	-1.738881
 - 	1682	-115.950676	5.911651	-2.573791
 - 	1683	-116.312820	5.671799	-3.386790
 - 	1684	-115.989929	5.226655	-4.113926
 - 	1685	-115.005592	4.592474	-4.686937
 - 	1686	-113.391052	3.790035	-5.070628
 - 	1687	-111.182732	2.854114	-5.270950
 - 	1688	-108.424133	1.843145	-5.307538
 - 	1689	-105.164978	0.825931	-5.165966
 - 	1690	-101.452423	-0.138573	-4.801260
 - 	1691	-97.324295	-1.009866	-4.176363
 - 	1692	-92.810150	-1.761810	-3.271818
 - 	1693	-87.934807	-2.375508	-2.094023
 - 	1694	-82.720924	-2.844204	-0.706960
 - 	1695	-77.188751	-3.183818	0.773378
 - 	1696	-71.354103	-3.423696	2.250339
 - 	1697	-65.229233	-3.580536	3.702844
 - 	1698	-58.829281	-3.646345	5.150948
 - 	1699	-52.185066	-3.600924	6.576563
 - 	1700	-45.364277	-3.428822	7.901120
 - 	1701	-38.495029	-3.126062	9.023664
 - 	1702	-31.775928	-2.705353	9.853272
 - 	1703	-25.461960	-2.203549	10.327143
 - 	1704	-19.828568	-1.679822	10.429151
 - 	1705	-15.126730	-1.201586	10.194562
 - 	1706	-11.544457	-0.826100	9.695303
 - 	1707	-9.181324	-0.583955	9.021342
 - 	1708	-8.035936	-0.470091	8.268862
 - 	1709	-8.010236	-0.448970	7.531330
 - 	1710	-8.933139	-0.473974	6.885623
 - 	1711	-10.599121	-0.511090	6.371524
 - 	1712	-12.813304	-0.550760	5.975536
 - 	1713	-15.428773	-0.599042	5.639256
 - 	1714	-18.359673	-0.656540	5.297479
 - 	1715	-21.562075	-0.702242	4.923685
 - 	1716	-24.992872	-0.698078	4.554544
 - 	1717	-28.571131	-0.615305	4.277992
 - 	1718	-32.162487	-0.459248	4.187276
 - 	1719	-35.593784	-0.266052	4.326435
 - 	1720	-38.689541	-0.071950	4.659260
 - 	1721	-41.308273	0.119122	5.075535
 - 	1722	-43.358597	0.344575	5.430398
 - 	1723	-44.790253	0.661548	5.602428
 - 	1724	-45.571060	1.105838	5.546944
 - 	1725	-45.672066	1.659533	5.319229
 - 	1726	-45.078079	2.253699	5.057823
 - 	1727	-43.825298	2.802090	4.937975
 - 	1728	-42.057545	3.235252	5.107537
 - 	1729	-40.088036	3.511051	5.614482
 - 	1730	-38.445827	3.600425	6.347102
 - 	1731	-37.042393	3.482857	7.470580
 - 	1732	-34.273659	3.145378	10.170046
